lat	lon	title	description
46.388112	12.033211	SAM_1968.JPG	<a data-lightbox="SAM_1968.JPG" href="photos/SAM_1968.JPG"><img width="200px" src="photos/SAM_1968.JPG" /></a>
46.387925	12.033171	SAM_1969.JPG	<a data-lightbox="SAM_1969.JPG" href="photos/SAM_1969.JPG"><img width="200px" src="photos/SAM_1969.JPG" /></a>
46.415575	12.156457	SAM_1970.JPG	<a data-lightbox="SAM_1970.JPG" href="photos/SAM_1970.JPG"><img width="200px" src="photos/SAM_1970.JPG" /></a>
46.388006	12.033018	SAM_1971.JPG	<a data-lightbox="SAM_1971.JPG" href="photos/SAM_1971.JPG"><img width="200px" src="photos/SAM_1971.JPG" /></a>
46.415575	12.156457	SAM_1972.JPG	<a data-lightbox="SAM_1972.JPG" href="photos/SAM_1972.JPG"><img width="200px" src="photos/SAM_1972.JPG" /></a>
46.386951	12.033243	SAM_1973.JPG	<a data-lightbox="SAM_1973.JPG" href="photos/SAM_1973.JPG"><img width="200px" src="photos/SAM_1973.JPG" /></a>
46.386863	12.033287	SAM_1974.JPG	<a data-lightbox="SAM_1974.JPG" href="photos/SAM_1974.JPG"><img width="200px" src="photos/SAM_1974.JPG" /></a>
46.386863	12.033287	SAM_1975.JPG	<a data-lightbox="SAM_1975.JPG" href="photos/SAM_1975.JPG"><img width="200px" src="photos/SAM_1975.JPG" /></a>
46.386579	12.040841	SAM_1976.JPG	<a data-lightbox="SAM_1976.JPG" href="photos/SAM_1976.JPG"><img width="200px" src="photos/SAM_1976.JPG" /></a>
46.389267	12.051279	SAM_1977.JPG	<a data-lightbox="SAM_1977.JPG" href="photos/SAM_1977.JPG"><img width="200px" src="photos/SAM_1977.JPG" /></a>
46.389452	12.05146	SAM_1978.JPG	<a data-lightbox="SAM_1978.JPG" href="photos/SAM_1978.JPG"><img width="200px" src="photos/SAM_1978.JPG" /></a>
46.389971	12.051559	SAM_1979.JPG	<a data-lightbox="SAM_1979.JPG" href="photos/SAM_1979.JPG"><img width="200px" src="photos/SAM_1979.JPG" /></a>
46.390635	12.052317	SAM_1980.JPG	<a data-lightbox="SAM_1980.JPG" href="photos/SAM_1980.JPG"><img width="200px" src="photos/SAM_1980.JPG" /></a>
46.390635	12.052317	SAM_1981.JPG	<a data-lightbox="SAM_1981.JPG" href="photos/SAM_1981.JPG"><img width="200px" src="photos/SAM_1981.JPG" /></a>
46.391561	12.053841	SAM_1982.JPG	<a data-lightbox="SAM_1982.JPG" href="photos/SAM_1982.JPG"><img width="200px" src="photos/SAM_1982.JPG" /></a>
46.391561	12.053841	SAM_1983.JPG	<a data-lightbox="SAM_1983.JPG" href="photos/SAM_1983.JPG"><img width="200px" src="photos/SAM_1983.JPG" /></a>
46.391561	12.053841	SAM_1984.JPG	<a data-lightbox="SAM_1984.JPG" href="photos/SAM_1984.JPG"><img width="200px" src="photos/SAM_1984.JPG" /></a>
46.391561	12.053841	SAM_1985.JPG	<a data-lightbox="SAM_1985.JPG" href="photos/SAM_1985.JPG"><img width="200px" src="photos/SAM_1985.JPG" /></a>
46.391565	12.053874	SAM_1986.JPG	<a data-lightbox="SAM_1986.JPG" href="photos/SAM_1986.JPG"><img width="200px" src="photos/SAM_1986.JPG" /></a>
46.391565	12.053874	SAM_1987.JPG	<a data-lightbox="SAM_1987.JPG" href="photos/SAM_1987.JPG"><img width="200px" src="photos/SAM_1987.JPG" /></a>
