12.12753,45.64605,0.0
12.12753,45.64605,0.0
12.12753,45.64605,0.0
12.12753,45.64605,0.0
12.12753,45.64605,0.0
12.12753,45.64605,0.0
12.13615,45.67613,0.0
12.13615,45.67613,0.0
12.13615,45.67613,0.0
12.18155,45.64948,0.0
12.17152,45.64678,0.0
12.17703,45.64828,0.0
12.1979,45.65404,0.0
12.1975,45.65368,0.0
12.21425,45.65569,0.0
12.2416,45.64191,0.0
