lat	lon	title	description
46.470756	12.258333	IMG_20170705_133901.jpg	<a data-lightbox="IMG_20170705_133901.jpg" href="photos/IMG_20170705_133901.jpg"><img width="200px" src="photos/IMG_20170705_133901.jpg" /></a>
46.480257	12.289801	IMG_20170705_085629.jpg	<a data-lightbox="IMG_20170705_085629.jpg" href="photos/IMG_20170705_085629.jpg"><img width="200px" src="photos/IMG_20170705_085629.jpg" /></a>
46.476913	12.228793	IMG_20170705_151148.jpg	<a data-lightbox="IMG_20170705_151148.jpg" href="photos/IMG_20170705_151148.jpg"><img width="200px" src="photos/IMG_20170705_151148.jpg" /></a>
46.47688	12.283553	IMG_20170705_092750.jpg	<a data-lightbox="IMG_20170705_092750.jpg" href="photos/IMG_20170705_092750.jpg"><img width="200px" src="photos/IMG_20170705_092750.jpg" /></a>
46.476809	12.22833	IMG_20170705_151248.jpg	<a data-lightbox="IMG_20170705_151248.jpg" href="photos/IMG_20170705_151248.jpg"><img width="200px" src="photos/IMG_20170705_151248.jpg" /></a>
46.470666	12.2617	IMG_20170705_113718.jpg	<a data-lightbox="IMG_20170705_113718.jpg" href="photos/IMG_20170705_113718.jpg"><img width="200px" src="photos/IMG_20170705_113718.jpg" /></a>
46.469912	12.256596	IMG_20170705_134324.jpg	<a data-lightbox="IMG_20170705_134324.jpg" href="photos/IMG_20170705_134324.jpg"><img width="200px" src="photos/IMG_20170705_134324.jpg" /></a>
46.46922	12.256045	IMG_20170705_135112.jpg	<a data-lightbox="IMG_20170705_135112.jpg" href="photos/IMG_20170705_135112.jpg"><img width="200px" src="photos/IMG_20170705_135112.jpg" /></a>
46.47688	12.283553	IMG_20170705_092748.jpg	<a data-lightbox="IMG_20170705_092748.jpg" href="photos/IMG_20170705_092748.jpg"><img width="200px" src="photos/IMG_20170705_092748.jpg" /></a>
46.469861	12.256601	IMG_20170705_134330.jpg	<a data-lightbox="IMG_20170705_134330.jpg" href="photos/IMG_20170705_134330.jpg"><img width="200px" src="photos/IMG_20170705_134330.jpg" /></a>
46.476915	12.283637	IMG_20170705_092610.jpg	<a data-lightbox="IMG_20170705_092610.jpg" href="photos/IMG_20170705_092610.jpg"><img width="200px" src="photos/IMG_20170705_092610.jpg" /></a>
46.470891	12.250349	IMG_20170705_142305.jpg	<a data-lightbox="IMG_20170705_142305.jpg" href="photos/IMG_20170705_142305.jpg"><img width="200px" src="photos/IMG_20170705_142305.jpg" /></a>
46.475042	12.269086	IMG_20170705_101916.jpg	<a data-lightbox="IMG_20170705_101916.jpg" href="photos/IMG_20170705_101916.jpg"><img width="200px" src="photos/IMG_20170705_101916.jpg" /></a>
46.479764	12.288768	IMG_20170705_085804.jpg	<a data-lightbox="IMG_20170705_085804.jpg" href="photos/IMG_20170705_085804.jpg"><img width="200px" src="photos/IMG_20170705_085804.jpg" /></a>
46.476707	12.228054	IMG_20170705_152526.jpg	<a data-lightbox="IMG_20170705_152526.jpg" href="photos/IMG_20170705_152526.jpg"><img width="200px" src="photos/IMG_20170705_152526.jpg" /></a>
46.476901	12.283603	IMG_20170705_092627.jpg	<a data-lightbox="IMG_20170705_092627.jpg" href="photos/IMG_20170705_092627.jpg"><img width="200px" src="photos/IMG_20170705_092627.jpg" /></a>
46.47057	12.258247	IMG_20170705_133921.jpg	<a data-lightbox="IMG_20170705_133921.jpg" href="photos/IMG_20170705_133921.jpg"><img width="200px" src="photos/IMG_20170705_133921.jpg" /></a>
46.47688	12.283553	IMG_20170705_092740.jpg	<a data-lightbox="IMG_20170705_092740.jpg" href="photos/IMG_20170705_092740.jpg"><img width="200px" src="photos/IMG_20170705_092740.jpg" /></a>
46.480244	12.289903	IMG_20170705_085608.jpg	<a data-lightbox="IMG_20170705_085608.jpg" href="photos/IMG_20170705_085608.jpg"><img width="200px" src="photos/IMG_20170705_085608.jpg" /></a>
46.469198	12.256018	IMG_20170705_134735.jpg	<a data-lightbox="IMG_20170705_134735.jpg" href="photos/IMG_20170705_134735.jpg"><img width="200px" src="photos/IMG_20170705_134735.jpg" /></a>
46.480244	12.289903	IMG_20170705_085612_1.jpg	<a data-lightbox="IMG_20170705_085612_1.jpg" href="photos/IMG_20170705_085612_1.jpg"><img width="200px" src="photos/IMG_20170705_085612_1.jpg" /></a>
46.476901	12.283603	IMG_20170705_092631.jpg	<a data-lightbox="IMG_20170705_092631.jpg" href="photos/IMG_20170705_092631.jpg"><img width="200px" src="photos/IMG_20170705_092631.jpg" /></a>
46.476929	12.274529	IMG_20170705_100912.jpg	<a data-lightbox="IMG_20170705_100912.jpg" href="photos/IMG_20170705_100912.jpg"><img width="200px" src="photos/IMG_20170705_100912.jpg" /></a>
46.469215	12.256021	IMG_20170705_135005.jpg	<a data-lightbox="IMG_20170705_135005.jpg" href="photos/IMG_20170705_135005.jpg"><img width="200px" src="photos/IMG_20170705_135005.jpg" /></a>
46.476901	12.283603	IMG_20170705_092619.jpg	<a data-lightbox="IMG_20170705_092619.jpg" href="photos/IMG_20170705_092619.jpg"><img width="200px" src="photos/IMG_20170705_092619.jpg" /></a>
46.476457	12.285876	IMG_20170705_091524.jpg	<a data-lightbox="IMG_20170705_091524.jpg" href="photos/IMG_20170705_091524.jpg"><img width="200px" src="photos/IMG_20170705_091524.jpg" /></a>
46.47688	12.283553	IMG_20170705_092747.jpg	<a data-lightbox="IMG_20170705_092747.jpg" href="photos/IMG_20170705_092747.jpg"><img width="200px" src="photos/IMG_20170705_092747.jpg" /></a>
46.471238	12.262034	IMG_20170705_110412.jpg	<a data-lightbox="IMG_20170705_110412.jpg" href="photos/IMG_20170705_110412.jpg"><img width="200px" src="photos/IMG_20170705_110412.jpg" /></a>
46.476636	12.287544	IMG_20170705_090850.jpg	<a data-lightbox="IMG_20170705_090850.jpg" href="photos/IMG_20170705_090850.jpg"><img width="200px" src="photos/IMG_20170705_090850.jpg" /></a>
46.470447	12.257869	IMG_20170705_134056.jpg	<a data-lightbox="IMG_20170705_134056.jpg" href="photos/IMG_20170705_134056.jpg"><img width="200px" src="photos/IMG_20170705_134056.jpg" /></a>
